Id,Created Time,Closing Date,Stage,Source,Campaign,Product,Education Type,Payment Type,Initial Amount Paid,Offer Total Amount,Quality,Deal Owner Name,City,Level of Deutsch,Course duration,Months of study,amount_error,closing_date_error
5805028000046997927,2024-04-29 07:41:00,,Call Delayed,Facebook Ads,02.07.23wide_DE,,,,,,D - Non Target,Quincy Vincent,,,,,False,False
5805028000047035866,2024-04-29 06:29:00,2024-05-03,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,E - Non Qualified,Julia Nelson,,,,,False,False
5805028000047123375,2024-04-29 04:17:00,,Call Delayed,Google Ads,Dis_DE,,,,,,D - Non Target,Paula Underwood,,,,,False,False
5805028000047138222,2024-04-29 03:39:00,2024-05-01,Lost,Youtube Ads,youtube_shorts_DE,,,,,,E - Non Qualified,Ulysses Adams,,,,,False,False
5805028000047138163,2024-04-29 01:02:00,2024-04-30,Lost,Google Ads,1performancemax_wide_PL,,,,,,D - Non Target,Cara Iverson,,,,,False,False
5805028000047139124,2024-04-29 00:40:00,2024-04-30,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,E - Non Qualified,Quincy Vincent,,,,,False,False
5805028000047118264,2024-04-29 00:06:00,2024-05-12,Lost,Youtube Ads,youtube_shorts_DE,,,,,,E - Non Qualified,Quincy Vincent,,,,,False,False
5805028000047035761,2024-04-28 23:22:00,2024-04-29,Lost,SMM,,,,,,,C - Low,Julia Nelson,,,,,False,False
5805028000047126205,2024-04-28 23:07:00,2024-05-08,Lost,Facebook Ads,20.03.24interests_WebDev_PL,,,,,,D - Non Target,Cara Iverson,,,,,False,False
5805028000047126162,2024-04-28 22:42:00,2024-04-30,Lost,Facebook Ads,02.07.23wide_DE,,,,,,E - Non Qualified,Cara Iverson,,,,,False,False
5805028000047130146,2024-04-28 22:35:00,,Call Delayed,Facebook Ads,03.07.23women,,,,,,D - Non Target,Cara Iverson,,,,,False,False
5805028000047136080,2024-04-28 22:12:00,2024-05-21,Lost,Google Ads,performancemax_wide_AT,,,,,,C - Low,Quincy Vincent,,,,,False,False
5805028000046987939,2024-04-28 21:59:00,2024-04-30,Lost,Facebook Ads,12.09.23interests_Uxui_DE,,,,,,D - Non Target,Julia Nelson,,,,,False,False
5805028000046989995,2024-04-28 21:28:00,2024-05-03,Lost,Youtube Ads,youtube_shorts_DE,,,,,,C - Low,Ulysses Adams,,,,,False,False
5805028000047127230,2024-04-28 20:46:00,2024-04-30,Lost,Facebook Ads,20.03.24_widde_PL,,,,,,E - Non Qualified,Charlie Davis,,,,,False,False
5805028000046993741,2024-04-28 20:30:00,2024-04-30,Lost,Facebook Ads,01.04.23women_PL,,,,,,E - Non Qualified,Quincy Vincent,,,,,False,False
5805028000046991984,2024-04-28 20:24:00,2024-05-16,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,B - Medium,Quincy Vincent,,,,,False,False
5805028000047033892,2024-04-28 19:50:00,2024-04-30,Lost,Youtube Ads,youtube_shorts_DE,,,,,,E - Non Qualified,Quincy Vincent,,,,,False,False
5805028000047126064,2024-04-28 19:44:00,2024-04-30,Lost,Facebook Ads,20.03.24interests_WebDev_PL,,,,,,E - Non Qualified,Quincy Vincent,,,,,False,False
5805028000047127065,2024-04-28 19:41:00,2024-04-29,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,D - Non Target,Quincy Vincent,,,,,False,False
5805028000047127016,2024-04-28 19:40:00,2024-04-30,Lost,Facebook Ads,12.09.23interests_Uxui_DE,,,,,,E - Non Qualified,Quincy Vincent,,,,,False,False
5805028000047020890,2024-04-28 19:38:00,2024-04-29,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,D - Non Target,Quincy Vincent,,,,,False,False
5805028000046993679,2024-04-28 19:27:00,2024-05-12,Lost,Facebook Ads,20.03.24_widde_PL,,,,,,B - Medium,Quincy Vincent,,,,,False,False
5805028000047020820,2024-04-28 19:09:00,2024-04-29,Lost,Organic,,,,,,,E - Non Qualified,Rachel White,,,,,False,False
5805028000047037772,2024-04-28 19:08:00,2024-04-29,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,D - Non Target,Quincy Vincent,,,,,False,False
5805028000047123132,2024-04-28 18:45:00,2024-05-21,Lost,Google Ads,1performancemax_wide_PL,,,,,,C - Low,Quincy Vincent,,,,,False,False
5805028000047037720,2024-04-28 18:33:00,2024-05-05,Lost,Facebook Ads,07.07.23LAL_DE,,,,,,E - Non Qualified,Julia Nelson,,,,,False,False
5805028000047123008,2024-04-28 18:05:00,,Call Delayed,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,D - Non Target,Julia Nelson,,,,,False,False
5805028000046997654,2024-04-28 17:01:00,2024-05-23,Lost,Tiktok Ads,20.03.2024wide_PL,Web Developer,Morning,,,,B - Medium,Quincy Vincent,,,6.0,,False,False
5805028000046981579,2024-04-28 17:00:00,2024-04-28,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,D - Non Target,Julia Nelson,,,,,False,False
5805028000047016860,2024-04-28 16:57:00,2024-04-28,Lost,Facebook Ads,01.04.23women_PL,,,,,,D - Non Target,Cara Iverson,,,,,False,False
5805028000047041779,2024-04-28 16:47:00,2024-04-30,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,E - Non Qualified,Quincy Vincent,,,,,False,False
5805028000047016787,2024-04-28 16:12:00,2024-04-28,Lost,Google Ads,Dis_DE,,,,,,D - Non Target,Julia Nelson,,,,,False,False
5805028000047033695,2024-04-28 16:03:00,2024-04-30,Lost,Facebook Ads,15.04.24LAL_ab__PL,,,,,,E - Non Qualified,Cara Iverson,,,,,False,False
5805028000047002792,2024-04-28 16:01:00,2024-04-30,Lost,Tiktok Ads,12.07.2023wide_DE,,,,,,E - Non Qualified,Quincy Vincent,,,,,False,False
5805028000047041703,2024-04-28 15:48:00,2024-04-28,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,D - Non Target,Julia Nelson,,,,,False,False
5805028000047020611,2024-04-28 15:42:00,2024-04-28,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,D - Non Target,Cara Iverson,,,,,False,False
5805028000047001631,2024-04-28 15:13:00,2024-04-28,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,E - Non Qualified,Julia Nelson,,,,,False,False
5805028000047013722,2024-04-28 14:56:00,2024-04-30,Lost,Google Ads,1performancemax_wide_PL,,,,,,E - Non Qualified,Quincy Vincent,,,,,False,False
5805028000047016671,2024-04-28 14:53:00,,Qualificated,Organic,,,,,,,C - Low,Julia Nelson,,,,,False,False
5805028000047041581,2024-04-28 14:37:00,,Call Delayed,Tiktok Ads,12.07.2023wide_DE,,,,,,D - Non Target,Cara Iverson,,,,,False,False
5805028000046989604,2024-04-28 13:48:00,2024-04-28,Lost,Tiktok Ads,12.07.2023wide_DE,,,,,,E - Non Qualified,Quincy Vincent,,,,,False,False
5805028000047033444,2024-04-28 13:42:00,2024-04-30,Lost,Facebook Ads,01.04.23women_PL,,,,,,E - Non Qualified,Julia Nelson,,,,,False,False
5805028000047041452,2024-04-28 13:16:00,2024-04-28,Lost,Facebook Ads,07.07.23LAL_DE,,,,,,E - Non Qualified,Quincy Vincent,,,,,False,False
5805028000047013586,2024-04-28 12:59:00,2024-05-28,Lost,Google Ads,1performancemax_wide_PL,,,,,,C - Low,Julia Nelson,,,,,False,False
5805028000047033378,2024-04-28 12:59:00,2024-04-28,Lost,Youtube Ads,youtube_shorts_DE,,,,,,E - Non Qualified,Quincy Vincent,,,,,False,False
5805028000046993353,2024-04-28 12:59:00,2024-04-28,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,E - Non Qualified,Cara Iverson,,,,,False,False
5805028000047008605,2024-04-28 12:15:00,,Call Delayed,Organic,,,,,,,D - Non Target,Julia Nelson,,,,,False,False
5805028000046993214,2024-04-28 11:52:00,2024-04-28,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,E - Non Qualified,Cara Iverson,,,,,False,False
5805028000047001406,2024-04-28 11:52:00,,Call Delayed,Facebook Ads,12.09.23interests_Uxui_DE,,,,,,C - Low,Julia Nelson,,,,,False,False
5805028000046984558,2024-04-28 11:36:00,,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,D - Non Target,Cara Iverson,,,,,False,False
5805028000047008539,2024-04-28 11:34:00,2024-04-28,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,E - Non Qualified,Julia Nelson,,,,,False,False
5805028000047035299,2024-04-28 11:01:00,2024-05-07,Lost,Facebook Ads,20.03.24_widde_PL,,,,,,D - Non Target,Cara Iverson,,,,,False,False
5805028000047041281,2024-04-28 10:46:00,2024-04-28,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,E - Non Qualified,Julia Nelson,,,,,False,False
5805028000047013342,2024-04-28 10:40:00,2024-04-30,Lost,Tiktok Ads,12.07.2023wide_DE,,,,,,E - Non Qualified,Cara Iverson,,,,,False,False
5805028000046987379,2024-04-28 10:29:00,2024-04-28,Lost,Organic,,,,,,,E - Non Qualified,Rachel White,,,,,False,False
5805028000046991277,2024-04-28 10:05:00,2024-04-30,Lost,Tiktok Ads,12.07.2023wide_DE,,,,,,E - Non Qualified,Julia Nelson,,,,,False,False
5805028000046997207,2024-04-28 09:47:00,2024-04-28,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,E - Non Qualified,Julia Nelson,,,,,False,False
5805028000047016363,2024-04-28 09:42:00,2024-04-29,Lost,Facebook Ads,20.03.24_widde_PL,,,,,,D - Non Target,Cara Iverson,,,,,False,False
5805028000047003301,2024-04-28 09:24:00,2024-04-30,Lost,Facebook Ads,24.09.23retargeting_DE,,,,,,E - Non Qualified,Ulysses Adams,,,,,False,False
5805028000047003252,2024-04-28 09:05:00,2024-04-28,Lost,Tiktok Ads,12.07.2023wide_DE,,,,,,D - Non Target,Quincy Vincent,,,,,False,False
5805028000047020192,2024-04-28 08:52:00,,Lost,Organic,,,,,,,E - Non Qualified,Julia Nelson,,,,,False,False
5805028000046987310,2024-04-28 08:27:00,,Call Delayed,Tiktok Ads,12.07.2023wide_DE,,,,,,D - Non Target,Cara Iverson,,,,,False,False
5805028000046987261,2024-04-28 08:24:00,2024-04-30,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,E - Non Qualified,Quincy Vincent,,,,,False,False
5805028000047037128,2024-04-28 08:08:00,2024-04-28,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,E - Non Qualified,Julia Nelson,,,,,False,False
5805028000047008259,2024-04-28 08:05:00,2024-06-19,Lost,Facebook Ads,04.07.23recentlymoved_DE,,,,,,D - Non Target,Cara Iverson,,,,,False,False
5805028000047037085,2024-04-28 07:50:00,2024-04-30,Lost,Facebook Ads,03.07.23women,,,,,,E - Non Qualified,Quincy Vincent,,,,,False,False
5805028000047008205,2024-04-28 02:04:00,2024-05-05,Lost,Tiktok Ads,20.03.2024wide_PL,,,,,,E - Non Qualified,Julia Nelson,,,,,False,False
5805028000046984264,2024-04-28 01:05:00,2024-04-28,Lost,Facebook Ads,24.09.23retargeting_DE,,,,,,E - Non Qualified,Cara Iverson,,,,,False,False
5805028000047020132,2024-04-28 00:47:00,2024-05-13,Lost,Facebook Ads,20.03.24_widde_PL,,,,,,D - Non Target,Quincy Vincent,,,,,False,False
5805028000047035181,2024-04-28 00:01:00,2024-04-30,Lost,Youtube Ads,youtube_shorts_DE,,,,,,E - Non Qualified,Julia Nelson,,,,,False,False
5805028000046997136,2024-04-27 23:57:00,2024-04-28,Lost,Youtube Ads,youtube_shorts_DE,,,,,,E - Non Qualified,Cara Iverson,,,,,False,False
5805028000047041046,2024-04-27 22:45:00,2024-04-28,Lost,Facebook Ads,04.07.23recentlymoved_DE,,,,,,D - Non Target,Julia Nelson,,,,,False,False
5805028000047013150,2024-04-27 22:36:00,2024-04-28,Lost,Facebook Ads,12.09.23interests_Uxui_DE,,,,,,D - Non Target,Cara Iverson,,,,,False,False
5805028000046984180,2024-04-27 22:11:00,,Call Delayed,Facebook Ads,24.09.23retargeting_DE,,,,,,D - Non Target,Victor Barnes,,,,,False,False
5805028000047013082,2024-04-27 22:11:00,,Call Delayed,Youtube Ads,youtube_shorts_DE,,,,,,D - Non Target,Julia Nelson,,,,,False,False
5805028000047001176,2024-04-27 21:29:00,2024-04-30,Lost,Organic,,,,,,,E - Non Qualified,Ulysses Adams,,,,,False,False
5805028000046984125,2024-04-27 20:29:00,2024-05-13,Lost,Facebook Ads,01.04.23women_PL,,,,,,D - Non Target,Quincy Vincent,,,,,False,False
5805028000047020043,2024-04-27 20:25:00,2024-06-05,Lost,Youtube Ads,youtube_shorts_DE,,,,,,C - Low,Quincy Vincent,,,,,False,False
5805028000047002025,2024-04-27 19:57:00,2024-04-28,Lost,Google Ads,Dis_DE,,,,,,E - Non Qualified,Rachel White,,,,,False,False
5805028000047033054,2024-04-27 19:55:00,2024-04-30,Lost,Tiktok Ads,12.07.2023wide_DE,,,,,,E - Non Qualified,Rachel White,,,,,False,False
5805028000047008016,2024-04-27 19:30:00,2024-05-03,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,E - Non Qualified,Rachel White,,,,,False,False
5805028000047035001,2024-04-27 18:47:00,2024-05-16,Lost,Facebook Ads,20.03.24_widde_PL,,,,,,D - Non Target,Charlie Davis,,,,,False,False
5805028000047016001,2024-04-27 18:20:00,2024-05-09,Lost,Facebook Ads,20.03.24_widde_PL,,,,,,C - Low,Cara Iverson,,,,,False,False
5805028000047001001,2024-04-27 18:05:00,2024-04-27,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,E - Non Qualified,Ben Hall,,,,,False,False
5805028000046884922,2024-04-27 17:36:00,2024-04-27,Lost,Tiktok Ads,20.03.2024wide_PL,,,,,,E - Non Qualified,Charlie Davis,,,,,False,False
5805028000046954323,2024-04-27 17:13:00,2024-05-08,Lost,Tiktok Ads,20.03.2024wide_PL,,,,,,E - Non Qualified,Cara Iverson,,,,,False,False
5805028000046960168,2024-04-27 17:12:00,,Call Delayed,Google Ads,Dis_DE,,,,,,D - Non Target,Ben Hall,,,,,False,False
5805028000046970073,2024-04-27 17:01:00,2024-05-31,Lost,Youtube Ads,youtube_shorts_DE,Digital Marketing,,,,,C - Low,Quincy Vincent,,,11.0,,False,False
5805028000046961055,2024-04-27 15:32:00,2024-05-16,Lost,Organic,,,,,,,C - Low,Charlie Davis,,,,,False,False
5805028000046958032,2024-04-27 15:16:00,2024-04-27,Lost,Organic,,,,,,,E - Non Qualified,Rachel White,,,,,False,False
5805028000046836884,2024-04-27 15:15:00,2024-04-27,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,E - Non Qualified,Ben Hall,,,,,False,False
5805028000046953120,2024-04-27 14:42:00,,Call Delayed,Google Ads,Dis_DE,,,,,,D - Non Target,Cara Iverson,,,,,False,False
5805028000046867743,2024-04-27 14:10:00,,Qualificated,Facebook Ads,20.03.24interests_WebDev_PL,,,,,,C - Low,Charlie Davis,,,,,False,False
5805028000046951168,2024-04-27 13:43:00,2024-04-30,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,E - Non Qualified,Cara Iverson,,,,,False,False
5805028000046864514,2024-04-27 13:17:00,,Call Delayed,Facebook Ads,02.07.23wide_DE,,,,,,D - Non Target,Ben Hall,,,,,False,False
5805028000046951080,2024-04-27 13:15:00,2024-04-27,Lost,Facebook Ads,20.03.24_widde_PL,,,,,,D - Non Target,Paula Underwood,,,,,False,False
5805028000046828836,2024-04-27 12:51:00,2024-04-27,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,E - Non Qualified,Charlie Davis,,,,,False,False
5805028000046846852,2024-04-27 11:38:00,2024-04-30,Lost,Tiktok Ads,12.07.2023wide_DE,,,,,,E - Non Qualified,Ben Hall,,,,,False,False
5805028000046841838,2024-04-27 11:35:00,2024-04-27,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,E - Non Qualified,Paula Underwood,,,,,False,False
5805028000046842956,2024-04-27 11:31:00,,Call Delayed,Tiktok Ads,12.07.2023wide_DE,,,,,,D - Non Target,Charlie Davis,,,,,False,False
5805028000046867556,2024-04-27 11:25:00,2024-04-27,Lost,Google Ads,1performancemax_wide_PL,,,,,,E - Non Qualified,Ben Hall,,,,,False,False
5805028000046831914,2024-04-27 11:07:00,2024-04-28,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,E - Non Qualified,Paula Underwood,,,,,False,False
5805028000046842786,2024-04-27 10:35:00,2024-04-27,Lost,SMM,,,,,,,E - Non Qualified,Ben Hall,,,,,False,False
5805028000046826738,2024-04-27 10:17:00,,Call Delayed,Google Ads,Dis_DE,,,,,,D - Non Target,Paula Underwood,,,,,False,False
5805028000046819678,2024-04-27 09:51:00,,Call Delayed,Tiktok Ads,12.07.2023wide_DE,,,,,,D - Non Target,Charlie Davis,,,,,False,False
5805028000046831826,2024-04-27 09:44:00,2024-04-27,Lost,Organic,,,,,,,E - Non Qualified,Cara Iverson,,,,,False,False
5805028000046867431,2024-04-27 09:39:00,,Lost,Organic,,,,,,,E - Non Qualified,Ben Hall,,,,,False,False
5805028000046858723,2024-04-27 09:31:00,2024-05-05,Lost,Facebook Ads,12.09.23interests_Uxui_DE,,,,,,D - Non Target,Quincy Vincent,,,,,False,False
5805028000046867363,2024-04-27 09:17:00,2024-04-27,Lost,Organic,,,,,,,E - Non Qualified,Rachel White,,,,,False,False
5805028000046836580,2024-04-27 09:16:00,2024-05-06,Lost,Google Ads,Dis_DE,,,,,,E - Non Qualified,Cara Iverson,,,,,False,False
5805028000046842720,2024-04-27 09:05:00,,Call Delayed,Facebook Ads,07.07.23LAL_DE,,,,,,D - Non Target,Ben Hall,,,,,False,False
5805028000046842631,2024-04-27 08:58:00,2024-05-01,Lost,Facebook Ads,20.03.24_widde_PL,,,,,,E - Non Qualified,Paula Underwood,,,,,False,False
5805028000046843510,2024-04-27 08:25:00,2024-04-28,Lost,Organic,,,,,,,E - Non Qualified,Charlie Davis,,,,,False,False
5805028000046831677,2024-04-27 07:41:00,2024-05-02,Lost,Google Ads,1performancemax_wide_PL,,,,,,D - Non Target,Cara Iverson,,,,,False,False
5805028000046823577,2024-04-27 07:32:00,2024-04-28,Lost,Facebook Ads,20.03.24_widde_PL,,,,,,E - Non Qualified,Ben Hall,,,,,False,False
5805028000046827793,2024-04-27 07:29:00,2024-05-08,Lost,SMM,,,,,,,E - Non Qualified,Paula Underwood,,,,,False,False
5805028000046826545,2024-04-27 07:22:00,,Call Delayed,Facebook Ads,07.07.23LAL_DE,,,,,,D - Non Target,Charlie Davis,,,,,False,False
5805028000046846622,2024-04-27 06:27:00,2024-05-02,Lost,Tiktok Ads,12.07.2023wide_DE,,,,,,E - Non Qualified,Cara Iverson,,,,,False,False
5805028000046827693,2024-04-27 06:12:00,2024-04-30,Lost,Facebook Ads,01.04.23women_PL,,,,,,E - Non Qualified,Ben Hall,,,,,False,False
5805028000046823454,2024-04-27 06:09:00,2024-04-30,Lost,Facebook Ads,01.04.23women_PL,,,,,,D - Non Target,Paula Underwood,,,,,False,False
5805028000046841598,2024-04-27 05:48:00,2024-05-14,Lost,Facebook Ads,20.03.24_widde_PL,,,,,,D - Non Target,Charlie Davis,,,,,False,False
5805028000046843450,2024-04-27 05:29:00,2024-04-28,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,E - Non Qualified,Cara Iverson,,,,,False,False
5805028000046846496,2024-04-27 04:09:00,,Lost,Google Ads,1performancemax_wide_PL,,,,,,D - Non Target,Ben Hall,,,,,False,False
5805028000046867217,2024-04-27 01:19:00,2024-05-02,Lost,Tiktok Ads,12.07.2023wide_DE,,,,,,E - Non Qualified,Paula Underwood,,,,,False,False
5805028000046884478,2024-04-26 23:06:00,,Call Delayed,Facebook Ads,04.07.23recentlymoved_DE,,,,,,D - Non Target,Charlie Davis,,,,,False,False
5805028000046836427,2024-04-26 22:58:00,2024-04-30,Lost,Google Ads,discovery_wide1_AT,,,,,,E - Non Qualified,Cara Iverson,,,,,False,False
5805028000046831537,2024-04-26 22:52:00,2024-04-27,Lost,Facebook Ads,24.09.23retargeting_DE,,,,,,E - Non Qualified,Paula Underwood,,,,,False,False
5805028000046819453,2024-04-26 22:26:00,2024-04-27,Lost,Google Ads,Dis_DE,,,,,,E - Non Qualified,Charlie Davis,,,,,False,False
5805028000046841511,2024-04-26 22:20:00,2024-04-30,Lost,SMM,,,,,,,E - Non Qualified,Cara Iverson,,,,,False,False
5805028000046846437,2024-04-26 22:11:00,,Call Delayed,Facebook Ads,12.09.23interests_Uxui_DE,,,,,,D - Non Target,Ben Hall,,,,,False,False
5805028000046823349,2024-04-26 21:57:00,2024-05-01,Lost,Google Ads,1performancemax_wide_PL,,,,,,E - Non Qualified,Paula Underwood,,,,,False,False
5805028000046826401,2024-04-26 20:48:00,2024-04-30,Lost,Youtube Ads,youtube_shorts_DE,,,,,,E - Non Qualified,Rachel White,,,,,False,False
5805028000046858505,2024-04-26 20:27:00,2024-04-27,Lost,Facebook Ads,03.07.23women,,,,,,E - Non Qualified,Rachel White,,,,,False,False
5805028000046842433,2024-04-26 20:19:00,2024-04-30,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,E - Non Qualified,Yara Edwards,,,,,False,False
5805028000046827429,2024-04-26 20:08:00,,Call Delayed,Facebook Ads,02.07.23wide_DE,,,,,,D - Non Target,Ben Hall,,,,,False,False
5805028000046841429,2024-04-26 19:57:00,2024-04-27,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,E - Non Qualified,Rachel White,,,,,False,False
5805028000046836307,2024-04-26 19:20:00,,Call Delayed,Tiktok Ads,12.07.2023wide_DE,,,,,,D - Non Target,Rachel White,,,,,False,False
5805028000046841378,2024-04-26 18:57:00,2024-04-30,Lost,Google Ads,Dis_DE,,,,,,E - Non Qualified,Ulysses Adams,,,,,False,False
5805028000046828427,2024-04-26 18:37:00,,Call Delayed,Tiktok Ads,12.07.2023wide_DE,,,,,,D - Non Target,Cara Iverson,,,,,False,False
5805028000046827291,2024-04-26 18:34:00,2024-05-07,Lost,Tiktok Ads,12.07.2023wide_DE,,,,,,D - Non Target,Paula Underwood,,,,,False,False
5805028000046812198,2024-04-26 17:07:00,2024-05-12,Lost,Google Ads,1performancemax_wide_PL,,,,,,D - Non Target,Cara Iverson,,,,,False,False
5805028000046828209,2024-04-26 16:23:00,2024-05-03,Lost,Youtube Ads,youtube_shorts_DE,,,,,,E - Non Qualified,Charlie Davis,,,,,False,False
5805028000046828114,2024-04-26 15:58:00,,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,D - Non Target,Ulysses Adams,,,,,False,False
5805028000046841222,2024-04-26 15:53:00,,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,D - Non Target,Charlie Davis,,,,,False,False
5805028000046841167,2024-04-26 15:22:00,2024-04-30,Lost,Organic,,,,,,,E - Non Qualified,Cara Iverson,,,,,False,False
5805028000046841081,2024-04-26 15:18:00,,Lost,Google Ads,1performancemax_wide_PL,,,,,,D - Non Target,Ben Hall,,,,,False,False
5805028000046826083,2024-04-26 15:11:00,,Lost,Facebook Ads,24.09.23retargeting_DE,,,,,,D - Non Target,Paula Underwood,,,,,False,False
5805028000046858080,2024-04-26 14:47:00,2024-05-29,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,D - Non Target,Ulysses Adams,,,,,False,False
5805028000046830170,2024-04-26 14:35:00,2024-05-02,Lost,Facebook Ads,20.03.24_widde_PL,,,,,,D - Non Target,Charlie Davis,,,,,False,False
5805028000046850001,2024-04-26 14:23:00,,Lost,Organic,,,,,,,E - Non Qualified,Rachel White,,,,,False,False
5805028000046830092,2024-04-26 14:22:00,,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,E - Non Qualified,Cara Iverson,,,,,False,False
5805028000046706602,2024-04-26 14:16:00,,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,E - Non Qualified,Ben Hall,,,,,False,False
5805028000046830001,2024-04-26 14:15:00,,Call Delayed,Facebook Ads,07.07.23LAL_DE,,,,,,D - Non Target,Paula Underwood,,,,,False,False
5805028000046727279,2024-04-26 14:08:00,2024-04-26,Lost,Facebook Ads,04.07.23recentlymoved_DE,,,,,,D - Non Target,Ulysses Adams,,,,,False,False
5805028000046706513,2024-04-26 13:23:00,,Call Delayed,Facebook Ads,04.07.23recentlymoved_DE,,,,,,D - Non Target,Cara Iverson,,,,,False,False
5805028000046715280,2024-04-26 13:15:00,,Lost,Facebook Ads,24.09.23retargeting_DE,,,,,,D - Non Target,Paula Underwood,,,,,False,False
5805028000046750177,2024-04-26 12:52:00,2024-04-26,Lost,Facebook Ads,24.09.23retargeting_DE,,,,,,D - Non Target,Ulysses Adams,,,,,False,False
5805028000046701392,2024-04-26 12:45:00,2024-04-26,Lost,Organic,,,,,,,E - Non Qualified,Rachel White,,,,,False,False
5805028000046706427,2024-04-26 12:44:00,2024-04-26,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,D - Non Target,Charlie Davis,,,,,False,False
5805028000046700278,2024-04-26 12:19:00,2024-05-14,Lost,SMM,,,,,,,D - Non Target,Charlie Davis,,,,,False,False
5805028000046735189,2024-04-26 11:45:00,,Call Delayed,Organic,,,,,,,D - Non Target,Charlie Davis,,,,,False,False
5805028000046764093,2024-04-26 11:31:00,,Call Delayed,Tiktok Ads,12.07.2023wide_DE,,,,,,D - Non Target,Ben Hall,,,,,False,False
5805028000046704094,2024-04-26 11:13:00,2024-04-26,Lost,Tiktok Ads,12.07.2023wide_DE,,,,,,D - Non Target,Paula Underwood,,,,,False,False
5805028000046679188,2024-04-26 11:03:00,2024-04-29,Lost,Telegram posts,Forum_DE,,,,,,D - Non Target,Ulysses Adams,,,,,False,False
5805028000046706205,2024-04-26 10:35:00,2024-04-26,Lost,Organic,,,,,,,E - Non Qualified,Rachel White,,,,,False,False
5805028000046743034,2024-04-26 10:34:00,2024-04-29,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,D - Non Target,Charlie Davis,,,,,False,False
5805028000046727023,2024-04-26 10:12:00,2024-04-26,Lost,Tiktok Ads,12.07.2023wide_DE,,,,,,D - Non Target,Ben Hall,,,,,False,False
5805028000046706102,2024-04-26 10:09:00,2024-04-26,Lost,CRM,webinar1604,,,,,,E - Non Qualified,Charlie Davis,,,,,False,False
5805028000046678059,2024-04-26 09:55:00,2024-04-29,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,E - Non Qualified,Paula Underwood,,,,,False,False
5805028000046679124,2024-04-26 09:43:00,2024-04-30,Lost,Youtube Ads,youtube_shorts_DE,,,,,,E - Non Qualified,Charlie Davis,,,,,False,False
5805028000046719075,2024-04-26 08:32:00,2024-04-26,Lost,Organic,,,,,,,E - Non Qualified,Rachel White,,,,,False,False
5805028000046701070,2024-04-26 08:31:00,2024-04-30,Lost,Facebook Ads,12.09.23interests_Uxui_DE,,,,,,E - Non Qualified,Paula Underwood,,,,,False,False
5805028000046680068,2024-04-26 08:21:00,2024-04-29,Lost,Facebook Ads,24.09.23retargeting_DE,,,,,,E - Non Qualified,Nina Scott,,,,,False,False
5805028000046719001,2024-04-26 07:59:00,2024-04-30,Lost,Facebook Ads,20.03.24_widde_PL,,,,,,E - Non Qualified,Ulysses Adams,,,,,False,False
5805028000046706001,2024-04-26 07:27:00,2024-04-29,Lost,Google Ads,1performancemax_wide_PL,,,,,,D - Non Target,Charlie Davis,,,,,False,False
